"6702001";0;"Grama";1
"6702001";0;"Pegador";8
"6702001";0;"Pires";20
"6702001";0;"Porção";27
"6702001";0;"Prato de Sobremesa";30
"6702001";0;"Prato Fundo";60
"6702001";0;"Prato Raso";80
"6702001";0;"Quilo";1000
"6702001";0;"Ramo";6
"6702001";0;"Tigela";30
"6702105";1;"Garfada";20
"6702105";0;"Grama";1
"6702105";0;"Pegador";20
"6702105";0;"Quilo";1000
"67022011";1;"Colher de Sopa";20
"67022011";0;"Grama";1
"67022011";0;"Quilo";1000
"6702301";0;"Grama";1
"6702301";0;"Quilo";1000
"6702301";1;"Unidade";140
"6702501";0;"Grama";1
"6702501";1;"Porção";42
"6702501";0;"Quilo";1000
"67026047";1;"Colher de Sopa";14.3
"67026047";0;"Grama";1
"67026047";0;"Quilo";1000
"6702801";0;"Grama";1
"6702801";0;"Quilo";1000
"6702801";1;"Ramo";28.6
"67030031";0;"Grama";1
"67030031";1;"Porção";40
"67030031";0;"Quilo";1000
"67030042";1;"Colher de Arroz";42
"67030042";0;"Grama";1
"67030042";0;"Quilo";1000
"67031011";0;"Grama";1
"67031011";1;"Pegador";27
"67031011";0;"Quilo";1000
"67031012";1;"Colher de Arroz";54
"67031012";0;"Concha";128
"67031012";0;"Grama";1
"67031012";0;"Quilo";1000
"67033062";0;"Colher de Arroz";72
"67033062";1;"Colher de Sopa";36
"67033062";0;"Concha";100
"67033062";0;"Grama";1
"67033062";0;"Pedaço";50
"67033062";0;"Porção";70
"67033062";0;"Quilo";1000
"67033067";0;"Colher de Arroz";60
"67033067";1;"Colher de Sopa";30
"67033067";0;"Fatia";50
"67033067";0;"Grama";1
"67033067";0;"Pires";105
"67033067";0;"Porção";70
"67033067";0;"Quilo";1000
"670330613";0;"Colher de Arroz";72
"670330613";1;"Colher de Sopa";36
"670330613";0;"Grama";1
"670330613";0;"Porção";70
"670330613";0;"Quilo";1000
"6703306";0;"Grama";1
"6703306";1;"Pedaço";50
"6703306";0;"Quilo";1000
"67037011";0;"Colher de Arroz";70
"67037011";0;"Colher de Chá";7.5
"67037011";1;"Colher de Sopa";30
"67037011";0;"Escumadeira";90
"67037011";0;"Grama";1
"67037011";0;"Porção";57
"67037011";0;"Quilo";1000
"67037012";0;"Colher de Arroz";70
"67037012";0;"Colher de Sobremesa";15
"67037012";1;"Colher de Sopa";30
"67037012";0;"Concha";90
"67037012";0;"Escumadeira";90
"67037012";0;"Fatia";61
"67037012";0;"Grama";1
"67037012";0;"Pedaço";17
"67037012";0;"Pegador";30
"67037012";0;"Porção";57
"67037012";0;"Quilo";1000
"67037012";0;"Rodela";18
"67037012";0;"Unidade";335
"67037013";0;"Grama";1
"67037013";1;"Porção";57
"67037013";0;"Quilo";1000
"67037013";0;"Rodela";18
"67037013";0;"Unidade";335
"67037014";0;"Grama";1
"67037014";1;"Porção";57
"67037014";0;"Quilo";1000
"67037015";0;"Colher de Arroz";70
"67037015";1;"Colher de Sopa";30
"67037015";0;"Grama";1
"67037015";0;"Porção";57
"67037015";0;"Quilo";1000
"67037015";0;"Rodela";18
"67037016";0;"Concha";90
"67037016";0;"Fatia";61
"67037016";0;"Grama";1
"67037016";1;"Porção";57
"67037016";0;"Quilo";1000
"67037017";0;"Colher de Arroz";70
"67037017";0;"Colher de Chá";7.5
"67037017";0;"Colher de Sobremesa";15
"67037017";1;"Colher de Sopa";30
"67037017";0;"Concha";90
"67037017";0;"Escumadeira";90
"67037017";0;"Grama";1
"67037017";0;"Pedaço";17
"67037017";0;"Pegador";30
"67037017";0;"Porção";57
"67037017";0;"Quilo";1000
"67037017";0;"Rodela";18
"67037017";0;"Unidade";335
"670370113";0;"Colher de Arroz";70
"670370113";1;"Colher de Sopa";30
"670370113";0;"Grama";1
"670370113";0;"Porção";57
"670370113";0;"Quilo";1000
"67038051";0;"Grama";1
"67038051";1;"Pedaço";50
"67038051";0;"Quilo";1000
"67038052";0;"Colher de Arroz";72
"67038052";0;"Fatia";50
"67038052";0;"Grama";1
"67038052";1;"Pedaço";50
"67038052";0;"Porção";70
"67038052";0;"Quilo";1000
"67039011";0;"Colher de Arroz";72
"67039011";1;"Colher de Sopa";36
"67039011";0;"Concha";100
"67039011";0;"Grama";1
"67039011";0;"Pedaço";50
"67039011";0;"Porção";70
"67039011";0;"Quilo";1000
"67039012";0;"Colher de Arroz";72
"67039012";0;"Colher de Chá";9
"67039012";0;"Colher de Sobremesa";18
"67039012";1;"Colher de Sopa";36
"67039012";0;"Concha";100
"67039012";0;"Escumadeira";100
"67039012";0;"Fatia";50
"67039012";0;"Grama";1
"67039012";0;"Pedaço";50
"67039012";0;"Pegador";36
"67039012";0;"Porção";70
"67039012";0;"Prato Fundo";280
"67039012";0;"Prato Raso";140
"67039012";0;"Quilo";1000
"67039012";0;"Rodela";30
"67039012";0;"Tigela";100
"67039014";0;"Grama";1
"67039014";1;"Pedaço";50
"67039014";0;"Quilo";1000
"67039015";0;"Colher de Sopa";36
"67039015";0;"Grama";1
"67039015";1;"Pedaço";50
"67039015";0;"Porção";70
"67039015";0;"Quilo";1000
"67039017";0;"Colher de Arroz";60
"67039017";1;"Colher de Sopa";30
"67039017";0;"Concha";105
"67039017";0;"Escumadeira";105
"67039017";0;"Fatia";50
"67039017";0;"Grama";1
"67039017";0;"Pedaço";50
"67039017";0;"Porção";70
"67039017";0;"Prato Fundo";280
"67039017";0;"Quilo";1000
"67039017";0;"Rodela";30
"67039018";0;"Colher de Arroz";72
"67039018";1;"Colher de Sopa";36
"67039018";0;"Grama";1
"67039018";0;"Porção";70
"67039018";0;"Quilo";1000
"670390113";0;"Colher de Arroz";72
"670390113";1;"Colher de Sopa";36
"670390113";0;"Concha";100
"670390113";0;"Escumadeira";100
"670390113";0;"Grama";1
"670390113";0;"Porção";70
"670390113";0;"Quilo";1000
"670390115";1;"Colher de Arroz";40
"670390115";0;"Grama";1
"670390115";0;"Quilo";1000
"6703901";1;"Colher de Sopa";36
"6703901";0;"Grama";1
"6703901";0;"Quilo";1000
"6704001";0;"Colher de Arroz";36
"6704001";0;"Colher de Chá";4.5
"6704001";0;"Colher de Sobremesa";9
"6704001";0;"Colher de Sopa";18
"6704001";0;"Escumadeira";36
"6704001";0;"Fatia";3
"6704001";0;"Grama";1
"6704001";0;"Metade";50
"6704001";0;"Pedaço";3
"6704001";0;"Pegador";18
"6704001";0;"Porção";36
"6704001";0;"Prato Raso";36
"6704001";0;"Quilo";1000
"6704001";1;"Rodela";3
"6704001";0;"Taça";36
"6704001";0;"Unidade";100
"6704001";0;"Unidade Pequena";75
"67041011";0;"Colher de Arroz";45
"67041011";1;"Colher de Sopa";20
"67041011";0;"Escumadeira";110
"67041011";0;"Fatia";30
"67041011";0;"Grama";1
"67041011";0;"Pedaço";30
"67041011";0;"Pegador";20
"67041011";0;"Porção";57
"67041011";0;"Quilo";1000
"67041011";0;"Unidade";230
"67041012";0;"Colher de Arroz";45
"67041012";0;"Colher de Sobremesa";10
"67041012";1;"Colher de Sopa";20
"67041012";0;"Concha";110
"67041012";0;"Escumadeira";110
"67041012";0;"Fatia";30
"67041012";0;"Grama";1
"67041012";0;"Metade";115
"67041012";0;"Pedaço";30
"67041012";0;"Pegador";20
"67041012";0;"Porção";57
"67041012";0;"Prato Raso";45
"67041012";0;"Quilo";1000
"67041012";0;"Rodela";15
"67041012";0;"Tigela";110
"67041012";0;"Unidade";230
"67041012";0;"Unidade Pequena";145
"67041014";1;"Colher de Sopa";20
"67041014";0;"Grama";1
"67041014";0;"Quilo";1000
"67041017";0;"Colher de Arroz";45
"67041017";0;"Colher de Sobremesa";12.5
"67041017";1;"Colher de Sopa";20
"67041017";0;"Concha";110
"67041017";0;"Escumadeira";110
"67041017";0;"Grama";1
"67041017";0;"Pires";110
"67041017";0;"Porção";57
"67041017";0;"Prato de Sobremesa";45
"67041017";0;"Quilo";1000
"67041017";0;"Unidade";230
"67041018";0;"Colher de Sobremesa";10
"67041018";1;"Colher de Sopa";20
"67041018";0;"Grama";1
"67041018";0;"Quilo";1000
"670410110";1;"Fatia";30
"670410110";0;"Grama";1
"670410110";0;"Quilo";1000
"670410112";1;"Colher de Arroz";45
"670410112";0;"Colher de Sopa";20
"670410112";0;"Grama";1
"670410112";0;"Pegador";20
"670410112";0;"Porção";57
"670410112";0;"Quilo";1000
"670410113";0;"Colher de Arroz";45
"670410113";1;"Colher de Sopa";20
"670410113";0;"Concha";110
"670410113";0;"Cumbuca";110
"670410113";0;"Grama";1
"670410113";0;"Pedaço";30
"670410113";0;"Porção";57
"670410113";0;"Quilo";1000
"670410113";0;"Unidade";230
"670410115";1;"Colher de Sopa";20
"670410115";0;"Grama";1
"670410115";0;"Quilo";1000
"67042011";0;"Colher de Arroz";95
"67042011";1;"Colher de Sopa";60
"67042011";0;"Grama";1
"67042011";0;"Pegador";60
"67042011";0;"Porção";40
"67042011";0;"Quilo";1000
"67042011";0;"Unidade";26
"67042012";0;"Banda";13
"67042012";0;"Colher de Arroz";95
"67042012";1;"Colher de Sopa";60
"67042012";0;"Concha";110
"67042012";0;"Escumadeira";110
"67042012";0;"Fatia";13
"67042012";0;"Grama";1
"67042012";0;"Pedaço";13
"67042012";0;"Porção";40
"67042012";0;"Quilo";1000
"67042012";0;"Rodela";13
"67042012";0;"Unidade";26
"67042014";0;"Grama";1
"67042014";1;"Porção";40
"67042014";0;"Quilo";1000
"67042015";0;"Colher de Arroz";95
"67042015";0;"Colher de Chá";15
"67042015";1;"Colher de Sopa";60
"67042015";0;"Grama";1
"67042015";0;"Porção";40
"67042015";0;"Quilo";1000
"67042015";0;"Rodela";13
"67042015";0;"Unidade";30
"67042017";0;"Colher de Arroz";95
"67042017";0;"Colher de Sobremesa";30
"67042017";1;"Colher de Sopa";60
"67042017";0;"Concha";110
"67042017";0;"Escumadeira";110
"67042017";0;"Grama";1
"67042017";0;"Porção";40
"67042017";0;"Quilo";1000
"67042017";0;"Rodela";13
"67042017";0;"Unidade";26
"67042017";0;"Unidade Pequena";18
"670420111";0;"Grama";1
"670420111";1;"Porção";40
"670420111";0;"Quilo";1000
"670420113";1;"Colher de Arroz";95
"670420113";0;"Grama";1
"670420113";0;"Porção";40
"670420113";0;"Quilo";1000
"6704201";0;"Grama";1
"6704201";1;"Porção";40
"6704201";0;"Quilo";1000
"67043011";1;"Colher de Sopa";40
"67043011";0;"Grama";1
"67043011";0;"Quilo";1000
"67043012";0;"Colher de Arroz";75
"67043012";1;"Colher de Sopa";40
"67043012";0;"Concha";130
"67043012";0;"Escumadeira";130
"67043012";0;"Grama";1
"67043012";0;"Pedaço";12.5
"67043012";0;"Pegador";40
"67043012";0;"Porção";40
"67043012";0;"Quilo";1000
"67043012";0;"Unidade";25
"67043017";1;"Colher de Arroz";75
"67043017";0;"Colher de Sopa";40
"67043017";0;"Escumadeira";130
"67043017";0;"Grama";1
"67043017";0;"Quilo";1000
"670430113";1;"Colher de Arroz";75
"670430113";0;"Concha";130
"670430113";0;"Escumadeira";130
"670430113";0;"Grama";1
"670430113";0;"Porção";40
"670430113";0;"Quilo";1000
"67043062";0;"Grama";1
"67043062";1;"Porção";40
"67043062";0;"Quilo";1000
"670430612";0;"Grama";1
"670430612";1;"Porção";40
"670430612";0;"Quilo";1000
"670430612";0;"Unidade";25
"670430612";0;"Unidade Pequena";18.8
"67044011";1;"Colher de Sopa";15
"67044011";0;"Grama";1
"67044011";0;"Quilo";1000
"67044012";1;"Colher de Sopa";15
"67044012";0;"Grama";1
"67044012";0;"Pegador";15
"67044012";0;"Porção";30
"67044012";0;"Quilo";1000
"67044017";1;"Colher de Sopa";15
"67044017";0;"Concha";60
"67044017";0;"Grama";1
"67044017";0;"Quilo";1000
"670440113";1;"Colher de Arroz";30
"670440113";0;"Grama";1
"670440113";0;"Quilo";1000
"67044092";0;"Colher de Arroz";30
"67044092";1;"Colher de Sopa";15
"67044092";0;"Concha";60
"67044092";0;"Grama";1
"67044092";0;"Porção";30
"67044092";0;"Quilo";1000
"67044097";1;"Colher de Sopa";15
"67044097";0;"Grama";1
"67044097";0;"Quilo";1000
"67044098";1;"Colher de Arroz";30
"67044098";0;"Grama";1
"67044098";0;"Quilo";1000
"67044102";1;"Colher de Sopa";15
"67044102";0;"Concha";60
"67044102";0;"Grama";1
"67044102";0;"Quilo";1000
"67044107";0;"Colher de Arroz";30
"67044107";1;"Colher de Sopa";15
"67044107";0;"Concha";60
"67044107";0;"Grama";1
"67044107";0;"Quilo";1000
"6704501";0;"Colher de Arroz";26
"6704501";0;"Colher de Sopa";13
"6704501";0;"Concha";52
"6704501";0;"Fatia";6
"6704501";0;"Garfada";13
"6704501";0;"Grama";1
"6704501";0;"Metade";27.5
"6704501";0;"Pedaço";6
"6704501";0;"Pegador";13
"6704501";0;"Porção";56
"6704501";0;"Quilo";1000
"6704501";1;"Rodela";6
"6704501";0;"Unidade";55
"6704501";0;"Unidade Pequena";38
"67050011";1;"Colher de Sopa";40
"67050011";0;"Grama";1
"67050011";0;"Quilo";1000
"67050011";0;"Unidade";18
"67050012";0;"Colher de Arroz";80
"67050012";1;"Colher de Sopa";40
"67050012";0;"Concha";160
"67050012";0;"Grama";1
"67050012";0;"Pedaço";5
"67050012";0;"Porção";52
"67050012";0;"Quilo";1000
"67050012";0;"Unidade";18
"67050015";0;"Colher de Arroz";80
"67050015";1;"Colher de Sopa";40
"67050015";0;"Concha";160
"67050015";0;"Grama";1
"67050015";0;"Porção";52
"67050015";0;"Quilo";1000
"67050015";0;"Unidade";18
"67050016";1;"Colher de Sopa";40
"67050016";0;"Grama";1
"67050016";0;"Quilo";1000
"67050017";0;"Colher de Arroz";80
"67050017";0;"Colher de Chá";10
"67050017";0;"Colher de Sobremesa";20
"67050017";1;"Colher de Sopa";40
"67050017";0;"Concha";160
"67050017";0;"Escumadeira";88
"67050017";0;"Grama";1
"67050017";0;"Porção";52
"67050017";0;"Quilo";1000
"670500113";0;"Colher de Arroz";80
"670500113";1;"Colher de Sopa";40
"670500113";0;"Concha";160
"670500113";0;"Grama";1
"670500113";0;"Porção";52
"670500113";0;"Quilo";1000
"6705001";1;"Colher de Sopa";40
"6705001";0;"Grama";1
"6705001";0;"Quilo";1000
"6705101";0;"Banda";50
"6705101";0;"Colher de Arroz";60
"6705101";0;"Colher de Chá";7.5
"6705101";0;"Colher de Sobremesa";15
"6705101";0;"Colher de Sopa";30
"6705101";0;"Concha";120
"6705101";0;"Escumadeira";60
"6705101";0;"Fatia";15
"6705101";0;"Garfada";30
"6705101";0;"Grama";1
"6705101";0;"Metade";50
"6705101";0;"Pedaço";15
"6705101";0;"Pegador";30
"6705101";0;"Pires";60
"6705101";0;"Porção";80
"6705101";0;"Prato de Sobremesa";60
"6705101";0;"Prato Raso";60
"6705101";0;"Quilo";1000
"6705101";1;"Rodela";15
"6705101";0;"Unidade";100
"6705101";0;"Unidade Pequena";50
"67052011";1;"Colher de Sopa";20
"67052011";0;"Grama";1
"67052011";0;"Porção";44
"67052011";0;"Quilo";1000
"67052012";0;"Colher de Arroz";73
"67052012";0;"Colher de Sobremesa";10
"67052012";1;"Colher de Sopa";20
"67052012";0;"Concha";73
"67052012";0;"Escumadeira";73
"67052012";0;"Grama";1
"67052012";0;"Pegador";20
"67052012";0;"Porção";44
"67052012";0;"Quilo";1000
"67052017";0;"Colher de Arroz";73
"67052017";1;"Colher de Sopa";35
"67052017";0;"Escumadeira";73
"67052017";0;"Grama";1
"67052017";0;"Porção";44
"67052017";0;"Quilo";1000
"67052017";0;"Xícara de Chá";80
"670520111";1;"Colher de Arroz";73
"670520111";0;"Grama";1
"670520111";0;"Quilo";1000
"670520113";0;"Colher de Arroz";73
"670520113";1;"Colher de Sopa";20
"670520113";0;"Grama";1
"670520113";0;"Porção";44
"670520113";0;"Quilo";1000
"6705201";0;"Grama";1
"6705201";1;"Porção";44
"6705201";0;"Quilo";1000
"6705301";0;"Grama";1
"6705301";1;"Porção";15
"6705301";0;"Quilo";1000
"67054011";0;"Concha";125
"67054011";0;"Grama";1
"67054011";1;"Porção";60
"67054011";0;"Quilo";1000
"67054012";0;"Colher de Arroz";75
"67054012";0;"Colher de Sobremesa";12.5
"67054012";1;"Colher de Sopa";25
"67054012";0;"Escumadeira";125
"67054012";0;"Fatia";20
"67054012";0;"Grama";1
"67054012";0;"Pedaço";20
"67054012";0;"Porção";60
"67054012";0;"Prato Raso";110
"67054012";0;"Quilo";1000
"67054012";0;"Unidade Pequena";112.5
"67054014";1;"Colher de Sopa";25
"67054014";0;"Grama";1
"67054014";0;"Pedaço";20
"67054014";0;"Porção";60
"67054014";0;"Quilo";1000
"67054015";0;"Colher de Arroz";75
"67054015";1;"Fatia";20
"67054015";0;"Grama";1
"67054015";0;"Pedaço";20
"67054015";0;"Porção";60
"67054015";0;"Quilo";1000
"67054015";0;"Rodela";13
"67054015";0;"Unidade";200
"67054016";0;"Colher de Arroz";75
"67054016";1;"Fatia";20
"67054016";0;"Grama";1
"67054016";0;"Pedaço";20
"67054016";0;"Quilo";1000
"67054016";0;"Rodela";13
"67054016";0;"Unidade";200
"67054017";0;"Colher de Arroz";75
"67054017";1;"Colher de Sopa";25
"67054017";0;"Concha";125
"67054017";0;"Grama";1
"67054017";0;"Quilo";1000
"67054017";0;"Unidade Pequena";112.5
"670540112";1;"Colher de Arroz";75
"670540112";0;"Grama";1
"670540112";0;"Porção";60
"670540112";0;"Quilo";1000
"670540113";0;"Colher de Arroz";75
"670540113";1;"Colher de Sopa";25
"670540113";0;"Concha";125
"670540113";0;"Grama";1
"670540113";0;"Quilo";1000
"6705401";0;"Grama";1
"6705401";0;"Quilo";1000
"6705401";1;"Unidade";200
"67055012";1;"Colher de Sopa";30
"67055012";0;"Grama";1
"67055012";0;"Quilo";1000
"67055017";1;"Colher de Sopa";30
"67055017";0;"Grama";1
"67055017";0;"Porção";44
"67055017";0;"Quilo";1000
"67057011";0;"Banda";35
"67057011";0;"Colher de Arroz";20
"67057011";0;"Colher de Chá";2.5
"67057011";0;"Colher de Sobremesa";5
"67057011";0;"Colher de Sopa";10
"67057011";0;"Fatia";6
"67057011";0;"Garfada";10
"67057011";0;"Grama";1
"67057011";0;"Metade";35
"67057011";0;"Pedaço";17.5
"67057011";0;"Pegador";10
"67057011";0;"Pires";30
"67057011";0;"Porção";20
"67057011";0;"Quilo";1000
"67057011";1;"Rodela";6
"67057011";0;"Unidade";70
"67057011";0;"Unidade Pequena";30
"67057012";0;"Colher de Arroz";20
"67057012";0;"Colher de Sopa";10
"67057012";0;"Escumadeira";20
"67057012";0;"Fatia";6
"67057012";0;"Grama";1
"67057012";0;"Quilo";1000
"67057012";1;"Unidade";70
"67057013";0;"Grama";1
"67057013";1;"Porção";20
"67057013";0;"Quilo";1000
"67057014";0;"Fatia";6
"67057014";0;"Grama";1
"67057014";0;"Porção";20
"67057014";0;"Quilo";1000
"67057014";1;"Unidade";70
"67057015";0;"Colher de Arroz";20
"67057015";0;"Colher de Chá";2.5
"67057015";0;"Colher de Sobremesa";5
"67057015";0;"Colher de Sopa";10
"67057015";0;"Escumadeira";20
"67057015";0;"Fatia";6
"67057015";0;"Garfada";10
"67057015";0;"Grama";1
"67057015";0;"Metade";35
"67057015";0;"Porção";20
"67057015";0;"Quilo";1000
"67057015";0;"Rodela";6
"67057015";1;"Unidade";70
"67057017";1;"Colher de Sopa";10
"67057017";0;"Grama";1
"67057017";0;"Porção";20
"67057017";0;"Quilo";1000
"67057017";0;"Rodela";6
"67057017";0;"Unidade";70
"67057018";0;"Grama";1
"67057018";1;"Porção";20
"67057018";0;"Quilo";1000
"670570111";1;"Colher de Sopa";10
"670570111";0;"Grama";1
"670570111";0;"Quilo";1000
"670570112";0;"Colher de Sopa";10
"670570112";0;"Fatia";6
"670570112";0;"Grama";1
"670570112";0;"Porção";20
"670570112";0;"Prato de Sobremesa";20
"670570112";0;"Quilo";1000
"670570112";0;"Rodela";6
"670570112";1;"Unidade";70
"670570112";0;"Unidade Pequena";30
"6705701";0;"Grama";1
"6705701";1;"Porção";20
"6705701";0;"Quilo";1000
"67058017";0;"Grama";1
"67058017";1;"Porção";42
"67058017";0;"Quilo";1000
"6706101";0;"Colher de Sopa";25
"6706101";1;"Escumadeira";48
"6706101";0;"Grama";1
"6706101";0;"Porção";34
"6706101";0;"Prato Fundo";96
"6706101";0;"Quilo";1000
"6706102";0;"Grama";1
"6706102";1;"Porção";34
"6706102";0;"Quilo";1000
"6706201";0;"Grama";1
"6706201";0;"Quilo";1000
"6706201";1;"Unidade";4.4
"6706301";0;"Grama";1
"6706301";1;"Porção";15
"6706301";0;"Quilo";1000
"6707301";0;"Colher de Arroz";14
"6707301";0;"Colher de Sopa";7
"6707301";0;"Grama";1
"6707301";1;"Porção";14
"6707301";0;"Quilo";1000
"6707801";0;"Colher de Sopa";8
"6707801";0;"Escumadeira";16
"6707801";1;"Folha";10
"6707801";0;"Grama";1
"6707801";0;"Pegador";8
"6707801";0;"Porção";27
"6707801";0;"Quilo";1000
"6707801";0;"Unidade";200
"6707901";0;"Colher de Sopa";30
"6707901";0;"Grama";1
"6707901";0;"Porção";80
"6707901";0;"Quilo";1000
"6707901";1;"Rodela";15
"6707901";0;"Unidade";100
"6708001";0;"Grama";1
"6708001";0;"Quilo";1000
"6708001";0;"Unidade";55
"6708001";1;"Unidade Pequena";38
"6709701";1;"Colher de Chá";0.04
"6709701";0;"Grama";1
"6709701";0;"Punhado";3
"6709701";0;"Quilo";1000
"6709701";0;"Sachê";3
"6801017";0;"Grama";1
"6801017";0;"Quilo";1000
"6801017";1;"Unidade";100
"68011011";0;"Banda";37.5
"68011011";0;"Fatia";26
"68011011";0;"Grama";1
"68011011";0;"Metade";37.5
"68011011";0;"Pedaço";16
"68011011";0;"Porção";86
"68011011";0;"Prato de Sobremesa";170
"68011011";0;"Prato Fundo";326
"68011011";0;"Prato Raso";235
"68011011";0;"Quilo";1000
"68011011";1;"Unidade";75
"68011011";0;"Unidade Pequena";56.3
"68011012";0;"Colher de Arroz";64
"68011012";0;"Colher de Sobremesa";20
"68011012";0;"Colher de Sopa";24
"68011012";0;"Concha";128
"68011012";0;"Fatia";26
"68011012";0;"Grama";1
"68011012";0;"Metade";37.5
"68011012";0;"Pedaço";16
"68011012";0;"Porção";86
"68011012";0;"Quilo";1000
"68011012";0;"Rodela";4
"68011012";1;"Unidade";75
"68011012";0;"Unidade Pequena";56.3
"68011014";0;"Grama";1
"68011014";0;"Porção";86
"68011014";0;"Quilo";1000
"68011014";1;"Unidade";75
"68011015";0;"Colher de Arroz";73
"68011015";0;"Colher de Sopa";33
"68011015";0;"Concha";141
"68011015";0;"Fatia";26
"68011015";0;"Grama";1
"68011015";0;"Pedaço";16
"68011015";0;"Pegador";54
"68011015";0;"Porção";86
"68011015";0;"Prato de Sobremesa";22
"68011015";0;"Prato Raso";251
"68011015";0;"Quilo";1000
"68011015";0;"Rodela";7
"68011015";1;"Unidade";75
"68011015";0;"Unidade Pequena";56.3
"68011016";0;"Fatia";26
"68011016";0;"Grama";1
"68011016";0;"Pedaço";16
"68011016";0;"Porção";86
"68011016";0;"Quilo";1000
"68011016";1;"Unidade";100
"680110111";0;"Grama";1
"680110111";0;"Quilo";1000
"680110111";1;"Unidade";75
"680110113";0;"Colher de Arroz";64
"680110113";0;"Colher de Sopa";24
"680110113";0;"Grama";1
"680110113";0;"Quilo";1000
"680110113";1;"Unidade";75
"680110114";0;"Copo Médio";230
"680110114";0;"Grama";1
"680110114";0;"Prato Fundo";375
"680110114";0;"Quilo";1000
"680110114";1;"Unidade";75
"680110115";0;"Colher de Arroz";40
"680110115";0;"Colher de Sopa";20
"680110115";0;"Concha";130
"680110115";0;"Grama";1
"680110115";0;"Prato Raso";325
"680110115";0;"Quilo";1000
"680110115";1;"Unidade";75
"6801101";0;"Grama";1
"6801101";0;"Pedaço";16
"6801101";0;"Porção";86
"6801101";0;"Prato Raso";235
"6801101";0;"Quilo";1000
"6801101";0;"Taça";128
"6801101";1;"Unidade";75
"6801101";0;"Unidade Pequena";56.3
"6801801";0;"Bago";18
"6801801";0;"Banda";90
"6801801";0;"Copo Americano";150
"6801801";0;"Copo de Requeijão";240
"6801801";0;"Copo Grande";300
"6801801";0;"Copo Médio";240
"6801801";0;"Fatia";18
"6801801";0;"Gomo";18
"6801801";0;"Grama";1
"6801801";0;"Metade";90
"6801801";0;"Pedaço";18
"6801801";0;"Porção";144
"6801801";0;"Quilo";1000
"6801801";0;"Rodela";18
"6801801";1;"Unidade";180
"6801801";0;"Unidade Pequena";90
"6801901";0;"Grama";1
"6801901";0;"Quilo";1000
"6801901";1;"Unidade";180
"6802001";0;"Banda";42
"6802001";0;"Copo de Requeijão";84
"6802001";0;"Copo Grande";105
"6802001";0;"Copo Médio";84
"6802001";0;"Fatia";16.8
"6802001";0;"Grama";1
"6802001";0;"Metade";42
"6802001";0;"Pedaço";16.8
"6802001";0;"Porção";252
"6802001";0;"Quilo";1000
"6802001";0;"Rodela";16.8
"6802001";1;"Unidade";84
"6802201";0;"Bago";16.9
"6802201";0;"Copo Americano";62.5
"6802201";0;"Copo Grande";125
"6802201";0;"Copo Médio";100
"6802201";0;"Gomo";16.9
"6802201";0;"Grama";1
"6802201";0;"Metade";67.5
"6802201";0;"Quilo";1000
"6802201";1;"Unidade";135
"6802201";0;"Unidade Pequena";100
"6802202";0;"Gomo";16.9
"6802202";0;"Grama";1
"6802202";0;"Quilo";1000
"6802202";1;"Unidade";135
"6802202";0;"Unidade Pequena";100
"6802217";0;"Grama";1
"6802217";0;"Quilo";1000
"6802217";1;"Unidade";135
"6802217";0;"Unidade Pequena";100
"6802218";0;"Grama";1
"6802218";0;"Quilo";1000
"6802218";1;"Unidade";135
"6802218";0;"Unidade Pequena";100
"6802223";0;"Grama";1
"6802223";0;"Quilo";1000
"6802223";1;"Unidade";135
"6802227";0;"Grama";1
"6802227";0;"Quilo";1000
"6802227";1;"Unidade";135
"6802407";0;"Grama";1
"6802407";0;"Quilo";1000
"6802407";1;"Unidade";18
"6802501";0;"Gomo";19
"6802501";0;"Grama";1
"6802501";1;"Pedaço";19
"6802501";0;"Quilo";1000
"6802601";0;"Banda";375
"6802601";0;"Copo Médio";100
"6802601";0;"Fatia";75
"6802601";0;"Grama";1
"6802601";0;"Pedaço";11
"6802601";0;"Porção";130
"6802601";0;"Quilo";1000
"6802601";1;"Rodela";75
"6802601";0;"Unidade";750
"6802601";0;"Unidade Pequena";480
"6802602";0;"Grama";1
"6802602";0;"Quilo";1000
"6802602";1;"Rodela";75
"6802701";0;"Banda";215
"6802701";0;"Colher de Sopa";45
"6802701";0;"Copo Grande";200
"6802701";0;"Copo Médio";200
"6802701";0;"Fatia";90
"6802701";0;"Grama";1
"6802701";0;"Metade";215
"6802701";0;"Pedaço";22.5
"6802701";0;"Porção";45
"6802701";0;"Pote";175
"6802701";0;"Prato de Sobremesa";175
"6802701";0;"Quilo";1000
"6802701";0;"Taça";175
"6802701";1;"Unidade";430
"6802701";0;"Unidade Pequena";370
"6802801";0;"Fatia";27.5
"6802801";0;"Grama";1
"6802801";0;"Metade";55
"6802801";0;"Pedaço";27.5
"6802801";0;"Quilo";1000
"6802801";1;"Unidade";110
"6802801";0;"Unidade Pequena";85
"6802901";0;"Grama";1
"6802901";0;"Porção";60
"6802901";0;"Quilo";1000
"6802901";1;"Unidade";55
"6803001";0;"Banda";75
"6803001";0;"Fatia";37.5
"6803001";0;"Grama";1
"6803001";0;"Metade";75
"6803001";0;"Pedaço";37.5
"6803001";0;"Porção";130
"6803001";0;"Quilo";1000
"6803001";1;"Unidade";150
"6803001";0;"Unidade Pequena";90
"6803101";0;"Banda";155
"6803101";0;"Colher de Arroz";70
"6803101";0;"Colher de Sopa";40
